"","orig_student_id","module_number","time","temp_student_id"
"12616",3968696,244,2015-03-15 08:27:17,174
"12617",3968696,247,2015-03-15 08:27:17,174
"12618",3968696,10,2015-03-15 08:27:10,174
"12619",3968696,210,2015-03-15 08:27:15,174
"12620",3968696,61,2015-03-15 08:27:12,174
"12621",3968696,42,2015-03-15 08:27:11,174
"12622",3968696,239,2015-03-15 08:27:17,174
"12623",3968696,222,2015-03-15 08:27:16,174
"12624",3968696,245,2015-03-15 08:27:17,174
"12625",3968696,203,2015-03-15 08:27:16,174
"12626",3968696,44,2015-03-15 08:27:11,174
"12627",3968696,48,2015-03-15 08:27:11,174
"12628",3968696,270,2015-03-15 08:27:18,174
"12629",3968696,205,2015-03-15 08:27:16,174
"12630",3968696,167,2015-03-15 08:27:15,174
"12631",3968696,128,2015-03-15 08:27:14,174
"12632",3968696,249,2015-03-15 08:27:17,174
"12633",3968696,219,2015-03-15 08:27:16,174
"12634",3968696,109,2015-03-15 08:27:13,174
"12635",3968696,100,2015-03-15 08:27:13,174
"12636",3968696,182,2015-03-15 08:27:15,174
"12637",3968696,19,2015-03-15 08:27:10,174
"12638",3968696,139,2015-03-15 08:27:14,174
"12639",3968696,125,2015-03-15 08:27:13,174
"12640",3968696,177,2015-03-15 08:27:15,174
"12641",3968696,79,2015-03-15 08:27:12,174
"12642",3968696,254,2015-03-15 08:27:18,174
"12643",3968696,24,2015-03-15 08:27:10,174
"12644",3968696,89,2015-03-15 08:27:12,174
"12645",3968696,115,2015-03-15 08:27:13,174
"12646",3968696,67,2015-03-15 08:27:12,174
"12647",3968696,53,2015-03-15 08:27:11,174
"12648",3968696,255,2015-03-15 08:27:18,174
"12649",3968696,161,2015-03-15 08:27:14,174
"12650",3968696,242,2015-03-15 08:27:17,174
"12651",3968696,62,2015-03-15 08:27:12,174
"12652",3968696,130,2015-03-15 08:27:13,174
"12653",3968696,191,2015-03-15 08:27:15,174
"12654",3968696,47,2015-03-15 08:27:11,174
"12655",3968696,41,2015-03-15 08:27:11,174
"12656",3968696,234,2015-03-15 08:27:16,174
"12657",3968696,74,2015-03-15 08:27:11,174
"12658",3968696,118,2015-03-15 08:27:13,174
"12659",3968696,88,2015-03-15 08:27:12,174
"12660",3968696,202,2015-03-15 08:27:16,174
"12661",3968696,192,2015-03-15 08:27:15,174
"12662",3968696,38,2015-03-15 08:27:11,174
"12663",3968696,208,2015-03-15 08:27:15,174
"12664",3968696,63,2015-03-15 08:27:12,174
"12665",3968696,95,2015-03-15 08:27:13,174
"12666",3968696,113,2015-03-15 08:27:13,174
"12667",3968696,46,2015-03-15 08:27:11,174
"12668",3968696,186,2015-03-15 08:27:15,174
"12669",3968696,35,2015-03-15 08:27:11,174
"12670",3968696,257,2015-03-15 08:27:18,174
"12671",3968696,171,2015-03-15 08:27:15,174
"12672",3968696,243,2015-03-15 08:27:17,174
"12673",3968696,60,2015-03-15 08:27:12,174
"12674",3968696,206,2015-03-15 08:27:16,174
"12675",3968696,83,2015-03-15 08:27:12,174
"12676",3968696,68,2015-03-15 08:27:12,174
"12677",3968696,268,2015-03-15 08:27:18,174
"12678",3968696,265,2015-03-15 08:27:18,174
"12679",3968696,102,2015-03-15 08:27:13,174
"12680",3968696,73,2015-03-15 08:27:11,174
"12681",3968696,15,2015-03-15 08:27:10,174
"12682",3968696,193,2015-03-15 08:27:15,174
"12683",3968696,49,2015-03-15 08:27:11,174
"12684",3968696,144,2015-03-15 08:27:14,174
"12685",3968696,143,2015-03-15 08:27:14,174
"12686",3968696,198,2015-03-15 08:27:16,174
"12687",3968696,248,2015-03-15 08:27:17,174
"12688",3968696,204,2015-03-15 08:27:16,174
"12689",3968696,84,2015-03-15 08:27:12,174
"12690",3968696,9,2015-03-15 08:27:10,174
"12691",3968696,241,2015-03-15 08:27:17,174
"12692",3968696,20,2015-03-15 08:27:10,174
"12693",3968696,40,2015-03-15 08:27:11,174
"12694",3968696,154,2015-03-15 08:27:14,174
"12695",3968696,166,2015-03-15 08:27:15,174
"12696",3968696,223,2015-03-15 08:27:16,174
"12697",3968696,258,2015-03-15 08:27:18,174
"12698",3968696,119,2015-03-15 08:27:13,174
"12699",3968696,70,2015-03-15 08:27:12,174
"12700",3968696,209,2015-03-15 08:27:15,174
"12701",3968696,181,2015-03-15 08:27:15,174
"12702",3968696,134,2015-03-15 08:27:14,174
"12703",3968696,190,2015-03-15 08:27:15,174
"12704",3968696,240,2015-03-15 08:27:17,174
"12705",3968696,178,2015-03-15 08:27:15,174
"12706",3968696,25,2015-03-15 08:27:10,174
"12707",3968696,98,2015-03-15 08:27:13,174
"12708",3968696,149,2015-03-15 08:27:14,174
"12709",3968696,267,2015-03-15 08:27:18,174
"12710",3968696,4,2015-03-15 08:27:48,174
"12711",3968696,2,2015-02-15 17:03:01,174
"12712",3968696,3,2015-02-16 16:11:16,174
"12713",1657312,120,2015-03-15 18:13:14,174
"12714",1657312,6,2015-02-16 01:33:35,174
"12715",1657312,75,2015-03-15 18:12:01,174
"12716",1657312,1,2015-02-16 01:33:27,175
"12717",1657312,0,2015-02-16 01:33:27,175
"12718",1657312,162,2015-03-15 18:11:34,175
"12719",1657312,52,2015-03-15 18:11:31,175
"12720",1657312,232,2015-03-15 18:11:37,175
"12721",1657312,37,2015-03-15 18:11:31,176
"12722",1657312,138,2015-03-15 18:11:34,176
"12723",1657312,238,2015-03-15 18:11:37,176
"12724",1657312,36,2015-03-15 18:11:31,176
"12725",1657312,85,2015-03-15 18:11:33,176
"12726",1657312,72,2015-03-15 18:11:32,176
"12727",1657312,99,2015-03-15 18:11:33,176
"12728",1657312,183,2015-03-15 18:11:35,176
"12729",1657312,105,2015-03-15 18:11:33,176
"12730",1657312,21,2015-03-15 18:11:30,176
"12731",1657312,111,2015-03-15 18:11:34,176
"12732",1657312,212,2015-03-15 18:11:36,176
"12733",1657312,199,2015-03-15 18:11:36,176
"12734",1657312,259,2015-03-15 18:11:38,176
"12735",1657312,263,2015-03-15 18:11:38,176
"12736",1657312,213,2015-03-15 18:11:36,176
"12737",1657312,117,2015-03-15 18:11:33,176
"12738",1657312,188,2015-03-15 18:11:35,176
"12739",1657312,104,2015-03-15 18:11:33,176
"12740",1657312,168,2015-03-15 18:11:35,176
"12741",1657312,33,2015-03-15 18:11:32,176
"12742",1657312,29,2015-03-15 18:11:31,176
"12743",1657312,173,2015-03-15 18:11:35,176
"12744",1657312,43,2015-03-15 18:11:31,176
"12745",1657312,211,2015-03-15 18:11:36,176
"12746",1657312,69,2015-03-15 18:11:32,176
"12747",1657312,159,2015-03-15 18:11:35,176
"12748",1657312,148,2015-03-15 18:11:34,176
"12749",1657312,124,2015-03-15 18:11:34,176
"12750",1657312,157,2015-03-15 18:11:35,176
"12751",1657312,90,2015-03-15 18:11:33,176
"12752",1657312,39,2015-03-15 18:11:31,176
"12753",1657312,65,2015-03-15 18:11:32,176
"12754",1657312,16,2015-03-15 18:11:30,176
"12755",1657312,233,2015-03-15 18:11:37,176
"12756",1657312,80,2015-03-15 18:11:32,176
"12757",1657312,50,2015-03-15 18:11:31,176
"12758",1657312,31,2015-03-15 18:11:31,176
"12759",1657312,135,2015-03-15 18:11:34,176
"12760",1657312,224,2015-03-15 18:11:37,176
"12761",1657312,66,2015-03-15 18:11:32,176
"12762",1657312,71,2015-03-15 18:11:32,176
"12763",1657312,45,2015-03-15 18:11:31,176
"12764",1657312,227,2015-03-15 18:11:37,176
"12765",1657312,110,2015-03-15 18:11:34,176
"12766",1657312,147,2015-03-15 18:11:34,176
"12767",1657312,253,2015-03-15 18:11:38,176
"12768",1657312,156,2015-03-15 18:11:35,176
"12769",1657312,262,2015-03-15 18:11:38,176
"12770",1657312,14,2015-03-15 18:11:30,176
"12771",1657312,176,2015-03-15 18:11:35,176
"12772",1657312,228,2015-03-15 18:11:37,176
"12773",1657312,34,2015-03-15 18:11:32,176
"12774",1657312,116,2015-03-15 18:11:33,176
"12775",1657312,94,2015-03-15 18:11:33,176
"12776",1657312,217,2015-03-15 18:11:37,176
"12777",1657312,207,2015-03-15 18:11:36,176
"12778",1657312,264,2015-03-15 18:11:38,176
"12779",1657312,150,2015-03-15 18:11:34,176
"12780",1657312,197,2015-03-15 18:11:36,176
"12781",1657312,51,2015-03-15 18:11:31,176
"12782",1657312,187,2015-03-15 18:11:35,176
"12783",1657312,200,2015-03-15 18:11:36,176
"12784",1657312,112,2015-03-15 18:11:33,176
"12785",1657312,133,2015-03-15 18:11:34,176
"12786",1657312,57,2015-03-15 18:11:32,176
"12787",1657312,261,2015-03-15 18:11:38,176
"12788",1657312,78,2015-03-15 18:11:32,176
"12789",1657312,158,2015-03-15 18:11:35,176
"12790",1657312,26,2015-03-15 18:11:31,176
"12791",1657312,201,2015-03-15 18:11:36,176
"12792",1657312,58,2015-03-15 18:11:32,176
"12793",1657312,269,2015-03-15 18:11:38,176
"12794",1657312,93,2015-03-15 18:11:33,176
"12795",1657312,129,2015-03-15 18:11:34,176
"12796",1657312,172,2015-03-15 18:11:35,176
"12797",1657312,11,2015-02-16 01:33:36,176
"12798",1657312,271,2015-03-15 18:11:37,176
"12799",1657312,103,2015-03-15 18:11:33,176
"12800",1657312,146,2015-03-15 18:11:34,176
"12801",1657312,114,2015-03-15 18:11:33,176
"12802",1657312,160,2015-03-15 18:11:35,176
"12803",1657312,123,2015-03-15 18:11:34,176
"12804",1657312,59,2015-03-15 18:11:32,176
"12805",1657312,218,2015-03-15 18:11:36,176
"12806",1657312,266,2015-03-15 18:11:38,176
"12807",1657312,30,2015-03-15 18:11:31,176
"12808",1657312,256,2015-03-15 18:11:38,176
"12809",1657312,260,2015-03-15 18:11:38,176
"12810",1657312,229,2015-03-15 18:11:37,176
"12811",1657312,142,2015-03-15 18:11:34,176
"12812",1657312,155,2015-03-15 18:11:35,176
"12813",1657312,64,2015-03-15 18:11:32,176
"12814",1657312,246,2015-03-15 18:11:37,176
"12815",1657312,244,2015-03-15 18:11:37,176
"12816",1657312,247,2015-03-15 18:11:37,176
"12817",1657312,10,2015-02-16 01:33:36,176
"12818",1657312,210,2015-03-15 18:11:36,176
"12819",1657312,61,2015-03-15 18:11:32,176
"12820",1657312,42,2015-03-15 18:11:31,176
"12821",1657312,239,2015-03-15 18:11:37,176
"12822",1657312,222,2015-03-15 18:11:37,176
"12823",1657312,245,2015-03-15 18:11:37,176
"12824",1657312,203,2015-03-15 18:11:36,176
"12825",1657312,44,2015-03-15 18:11:31,176
"12826",1657312,48,2015-03-15 18:11:31,176
"12827",1657312,270,2015-03-15 18:11:37,176
"12828",1657312,205,2015-03-15 18:11:36,176
"12829",1657312,167,2015-03-15 18:11:35,176
"12830",1657312,128,2015-03-15 18:11:34,176
"12831",1657312,249,2015-03-15 18:11:37,176
"12832",1657312,219,2015-03-15 18:11:36,176
"12833",1657312,109,2015-03-15 18:11:34,176
"12834",1657312,100,2015-03-15 18:11:33,176
"12835",1657312,182,2015-03-15 18:11:35,176
"12836",1657312,19,2015-03-15 18:11:30,176
"12837",1657312,139,2015-03-15 18:11:34,176
"12838",1657312,125,2015-03-15 18:11:34,176
"12839",1657312,177,2015-03-15 18:11:35,176
"12840",1657312,79,2015-03-15 18:11:32,176
"12841",1657312,254,2015-03-15 18:11:38,176
"12842",1657312,24,2015-03-15 18:11:31,176
"12843",1657312,89,2015-03-15 18:11:33,176
"12844",1657312,115,2015-03-15 18:11:33,176
"12845",1657312,67,2015-03-15 18:11:32,176
"12846",1657312,53,2015-03-15 18:11:31,176
"12847",1657312,255,2015-03-15 18:11:38,176
"12848",1657312,161,2015-03-15 18:11:35,176
"12849",1657312,242,2015-03-15 18:11:37,176
"12850",1657312,62,2015-03-15 18:11:32,176
"12851",1657312,130,2015-03-15 18:11:34,176
"12852",1657312,191,2015-03-15 18:11:36,176
"12853",1657312,47,2015-03-15 18:11:31,176
"12854",1657312,41,2015-03-15 18:11:31,176
"12855",1657312,234,2015-03-15 18:11:37,176
"12856",1657312,74,2015-03-15 18:11:32,176
"12857",1657312,118,2015-03-15 18:11:33,176
"12858",1657312,88,2015-03-15 18:11:33,176
"12859",1657312,202,2015-03-15 18:11:36,176
"12860",1657312,192,2015-03-15 18:11:36,176
"12861",1657312,38,2015-03-15 18:11:31,176
"12862",1657312,208,2015-03-15 18:11:36,176
"12863",1657312,63,2015-03-15 18:11:32,176
"12864",1657312,95,2015-03-15 18:11:33,176
"12865",1657312,113,2015-03-15 18:11:33,176
"12866",1657312,46,2015-03-15 18:11:31,176
"12867",1657312,186,2015-03-15 18:11:35,176
"12868",1657312,35,2015-03-15 18:11:32,176
"12869",1657312,257,2015-03-15 18:11:38,176
"12870",1657312,171,2015-03-15 18:11:35,176
"12871",1657312,243,2015-03-15 18:11:37,176
"12872",1657312,60,2015-03-15 18:11:32,176
"12873",1657312,206,2015-03-15 18:11:36,176
"12874",1657312,83,2015-03-15 18:11:33,176
"12875",1657312,68,2015-03-15 18:11:32,176
"12876",1657312,268,2015-03-15 18:11:38,176
"12877",1657312,265,2015-03-15 18:11:38,176
"12878",1657312,102,2015-03-15 18:11:33,176
"12879",1657312,73,2015-03-15 18:11:32,176
"12880",1657312,15,2015-03-15 18:11:30,176
"12881",1657312,193,2015-03-15 18:11:35,176
"12882",1657312,49,2015-03-15 18:11:31,176
"12883",1657312,144,2015-03-15 18:11:34,176
"12884",1657312,143,2015-03-15 18:11:34,176
"12885",1657312,198,2015-03-15 18:11:36,176
"12886",1657312,248,2015-03-15 18:11:37,176
"12887",1657312,204,2015-03-15 18:11:36,177
"12888",1657312,84,2015-03-15 18:11:33,177
"12889",1657312,9,2015-02-16 01:33:36,177
"12890",1657312,241,2015-03-15 18:11:37,177
"12891",1657312,20,2015-03-15 18:11:30,177
"12892",1657312,40,2015-03-15 18:11:31,177
"12893",1657312,154,2015-03-15 18:11:35,177
"12894",1657312,166,2015-03-15 18:11:35,177
"12895",1657312,223,2015-03-15 18:11:37,177
"12896",1657312,258,2015-03-15 18:11:38,177
"12897",1657312,119,2015-03-15 18:11:33,177
"12898",1657312,70,2015-03-15 18:11:32,178
"12899",1657312,209,2015-03-15 18:11:36,178
"12900",1657312,181,2015-03-15 18:11:35,178
"12901",1657312,134,2015-03-15 18:11:34,178
"12902",1657312,190,2015-03-15 18:11:36,178
"12903",1657312,240,2015-03-15 18:11:37,178
"12904",1657312,178,2015-03-15 18:11:35,178
"12905",1657312,25,2015-03-15 18:11:31,178
"12906",1657312,98,2015-03-15 18:11:33,178
"12907",1657312,149,2015-03-15 18:11:34,178
"12908",1657312,267,2015-03-15 18:11:38,178
"12909",1657312,140,2015-03-15 18:13:14,178
"12910",1657312,81,2015-03-15 18:12:01,178
"12911",1657312,2,2015-02-16 01:33:27,178
"12912",1657312,7,2015-02-16 01:33:36,178
"12913",1657312,141,2015-03-15 18:13:34,178
"12914",1657312,82,2015-03-15 18:13:15,178
"12915",162715,6,2015-02-12 21:00:33,178
"12916",162715,1,2015-02-12 20:59:30,178
"12917",162715,0,2015-02-12 20:59:30,178
"12918",162715,21,2015-02-12 21:00:55,178
"12919",162715,11,2015-02-12 21:00:33,178
"12920",162715,10,2015-02-12 21:00:33,178
"12921",162715,19,2015-02-12 21:00:55,178
"12922",162715,9,2015-02-12 21:00:33,178
"12923",162715,20,2015-02-12 21:00:55,178
"12924",162715,17,2015-02-12 21:00:55,178
"12925",162715,2,2015-02-12 20:59:31,178
"12926",162715,7,2015-02-12 21:00:33,178
"12927",5805313,120,2015-02-26 14:43:04,178
"12928",5805313,6,2015-02-12 20:51:57,178
"12929",5805313,75,2015-02-19 18:29:59,178
"12930",5805313,1,2015-02-12 20:51:13,178
"12931",5805313,0,2015-02-12 20:51:13,178
"12932",5805313,162,2015-03-05 04:34:43,178
"12933",5805313,52,2015-02-12 20:51:58,178
"12934",5805313,232,2015-03-23 03:14:40,178
"12935",5805313,37,2015-02-12 20:51:57,178
"12936",5805313,138,2015-03-05 04:34:43,178
"12937",5805313,238,2015-03-23 03:14:40,178
"12938",5805313,36,2015-02-12 20:51:57,178
"12939",5805313,85,2015-02-19 18:29:30,178
"12940",5805313,72,2015-02-12 21:00:57,178
"12941",5805313,99,2015-02-19 18:29:31,178
"12942",5805313,183,2015-03-23 03:14:38,178
"12943",5805313,105,2015-02-19 18:29:31,178
"12944",5805313,21,2015-02-12 21:00:56,178
"12945",5805313,111,2015-02-19 18:29:31,178
"12946",5805313,212,2015-03-23 03:14:38,178
"12947",5805313,199,2015-03-23 03:14:39,178
"12948",5805313,259,2015-03-23 03:14:41,178
"12949",5805313,263,2015-03-23 03:14:41,178
"12950",5805313,213,2015-03-23 03:14:38,178
"12951",5805313,117,2015-02-19 18:29:31,178
"12952",5805313,188,2015-03-23 03:14:38,178
"12953",5805313,104,2015-02-19 18:29:31,178
"12954",5805313,168,2015-03-23 03:14:37,178
"12955",5805313,33,2015-02-12 20:51:57,178
"12956",5805313,29,2015-02-12 21:00:57,178
"12957",5805313,173,2015-03-23 03:14:38,178
"12958",5805313,43,2015-02-12 20:51:58,178
"12959",5805313,211,2015-03-23 03:14:39,178
"12960",5805313,69,2015-02-12 21:00:57,178
"12961",5805313,159,2015-03-05 04:34:43,178
"12962",5805313,148,2015-02-27 17:39:46,178
"12963",5805313,124,2015-02-26 14:43:04,178
"12964",5805313,157,2015-03-05 04:34:43,178
"12965",5805313,90,2015-02-19 18:29:30,178
"12966",5805313,39,2015-02-12 20:51:57,178
"12967",5805313,65,2015-02-12 21:00:57,178
"12968",5805313,16,2015-02-12 21:00:56,178
"12969",5805313,233,2015-03-23 03:14:40,178
"12970",5805313,80,2015-02-19 18:29:30,178
"12971",5805313,50,2015-02-12 20:51:58,178
"12972",5805313,31,2015-02-12 21:00:57,178
"12973",5805313,135,2015-02-26 14:44:40,178
"12974",5805313,224,2015-03-23 03:14:39,178
"12975",5805313,66,2015-02-12 21:00:57,178
"12976",5805313,71,2015-02-12 21:00:57,178
"12977",5805313,45,2015-02-12 20:51:58,178
"12978",5805313,227,2015-03-23 03:14:40,178
"12979",5805313,110,2015-02-19 18:29:31,178
"12980",5805313,147,2015-02-27 17:39:46,178
"12981",5805313,253,2015-03-23 03:14:41,178
"12982",5805313,156,2015-03-05 04:34:43,178
"12983",5805313,262,2015-03-23 03:14:41,178
"12984",5805313,14,2015-02-12 21:00:56,178
"12985",5805313,176,2015-03-23 03:14:38,178
"12986",5805313,228,2015-03-23 03:14:40,178
"12987",5805313,34,2015-02-12 20:51:57,178
"12988",5805313,116,2015-02-19 18:29:31,178
"12989",5805313,94,2015-02-19 18:29:31,178
"12990",5805313,217,2015-03-23 03:14:39,178
"12991",5805313,207,2015-03-23 03:14:39,178
"12992",5805313,264,2015-03-23 03:14:41,178
"12993",5805313,150,2015-02-27 17:39:46,178
"12994",5805313,197,2015-03-23 03:14:39,178
"12995",5805313,51,2015-02-12 20:51:58,178
"12996",5805313,187,2015-03-23 03:14:38,178
"12997",5805313,200,2015-03-23 03:14:39,178
"12998",5805313,112,2015-02-19 18:29:31,178
"12999",5805313,133,2015-02-26 14:44:40,178
"13000",5805313,57,2015-02-12 21:00:58,178
"13001",5805313,261,2015-03-23 03:14:41,178
"13002",5805313,78,2015-02-19 18:29:30,178
"13003",5805313,158,2015-03-05 04:34:43,178
"13004",5805313,26,2015-02-12 21:00:56,178
"13005",5805313,201,2015-03-23 03:14:39,178
"13006",5805313,58,2015-02-12 21:00:58,178
"13007",5805313,269,2015-03-23 03:14:41,178
"13008",5805313,93,2015-02-19 18:29:31,178
"13009",5805313,129,2015-02-26 14:43:45,178
"13010",5805313,172,2015-03-23 03:14:38,178
"13011",5805313,11,2015-02-12 20:59:56,178
"13012",5805313,271,2015-03-23 03:14:40,178
"13013",5805313,103,2015-02-19 18:29:31,178
"13014",5805313,146,2015-02-27 17:39:46,178
"13015",5805313,114,2015-02-19 18:29:31,178
"13016",5805313,160,2015-03-05 04:34:43,178
"13017",5805313,123,2015-02-26 14:43:04,178
"13018",5805313,59,2015-02-12 21:00:57,178
"13019",5805313,218,2015-03-23 03:14:39,178
"13020",5805313,266,2015-03-23 03:14:41,178
"13021",5805313,30,2015-02-12 21:00:57,178
"13022",5805313,256,2015-03-23 03:14:41,178
"13023",5805313,260,2015-03-23 03:14:41,178
"13024",5805313,229,2015-03-23 03:14:39,178
"13025",5805313,142,2015-03-05 04:34:43,178
"13026",5805313,155,2015-03-05 04:34:43,178
"13027",5805313,64,2015-02-12 21:00:57,178
"13028",5805313,246,2015-03-23 03:14:40,178
"13029",5805313,244,2015-03-23 03:14:40,178
"13030",5805313,247,2015-03-23 03:14:40,178
"13031",5805313,10,2015-02-12 20:59:56,178
"13032",5805313,210,2015-03-23 03:14:39,178
"13033",5805313,61,2015-02-12 21:00:57,178
"13034",5805313,42,2015-02-12 20:51:57,178
"13035",5805313,239,2015-03-23 03:14:40,178
"13036",5805313,222,2015-03-23 03:14:39,178
"13037",5805313,245,2015-03-23 03:14:40,178
"13038",5805313,203,2015-03-23 03:14:39,178
"13039",5805313,44,2015-02-12 20:51:58,178
"13040",5805313,48,2015-02-12 20:51:58,178
"13041",5805313,270,2015-03-23 03:14:40,178
"13042",5805313,205,2015-03-23 03:14:39,178
"13043",5805313,167,2015-03-23 03:14:37,178
"13044",5805313,128,2015-02-26 14:43:45,178
"13045",5805313,249,2015-03-23 03:14:40,178
"13046",5805313,219,2015-03-23 03:14:39,178
"13047",5805313,109,2015-02-19 18:29:31,178
"13048",5805313,100,2015-02-19 18:29:31,178
"13049",5805313,182,2015-03-23 03:14:38,178
"13050",5805313,19,2015-02-12 21:00:56,178
"13051",5805313,139,2015-03-05 04:34:43,178
"13052",5805313,125,2015-02-26 14:43:04,178
"13053",5805313,177,2015-03-23 03:14:38,178
"13054",5805313,79,2015-02-19 18:29:30,178
"13055",5805313,254,2015-03-23 03:14:41,178
"13056",5805313,24,2015-02-12 21:00:56,178
"13057",5805313,89,2015-02-19 18:29:30,178
"13058",5805313,115,2015-02-19 18:29:31,178
"13059",5805313,67,2015-02-12 21:00:57,178
"13060",5805313,53,2015-02-12 20:51:58,178
"13061",5805313,255,2015-03-23 03:14:41,178
"13062",5805313,161,2015-03-05 04:34:43,178
"13063",5805313,242,2015-03-23 03:14:40,178
"13064",5805313,62,2015-02-12 21:00:57,178
"13065",5805313,130,2015-02-26 14:43:45,178
"13066",5805313,191,2015-03-23 03:14:38,178
"13067",5805313,47,2015-02-12 20:51:58,178
"13068",5805313,41,2015-02-12 20:51:57,178
"13069",5805313,234,2015-03-23 03:14:40,178
"13070",5805313,74,2015-02-12 21:00:57,178
"13071",5805313,118,2015-02-19 18:29:31,178
"13072",5805313,88,2015-02-19 18:29:30,178
"13073",5805313,202,2015-03-23 03:14:39,178
"13074",5805313,192,2015-03-23 03:14:38,178
"13075",5805313,38,2015-02-12 20:51:57,178
"13076",5805313,208,2015-03-23 03:14:39,178
"13077",5805313,63,2015-02-12 21:00:57,178
"13078",5805313,95,2015-02-19 18:29:30,178
"13079",5805313,113,2015-02-19 18:29:31,178
"13080",5805313,46,2015-02-12 20:51:58,178
"13081",5805313,186,2015-03-23 03:14:38,178
"13082",5805313,35,2015-02-12 20:51:57,178
"13083",5805313,257,2015-03-23 03:14:41,178
"13084",5805313,171,2015-03-23 03:14:38,178
"13085",5805313,243,2015-03-23 03:14:40,178
"13086",5805313,60,2015-02-12 21:00:57,178
"13087",5805313,206,2015-03-23 03:14:39,178
"13088",5805313,83,2015-02-19 18:29:30,178
"13089",5805313,68,2015-02-12 21:00:57,178
"13090",5805313,268,2015-03-23 03:14:41,178
"13091",5805313,265,2015-03-23 03:14:41,178
"13092",5805313,102,2015-02-19 18:29:31,178
"13093",5805313,73,2015-02-12 21:00:57,178
"13094",5805313,15,2015-02-12 21:00:56,178
"13095",5805313,193,2015-03-23 03:14:38,178
"13096",5805313,49,2015-02-12 20:51:58,178
"13097",5805313,144,2015-03-05 04:34:43,178
"13098",5805313,143,2015-03-05 04:34:43,178
"13099",5805313,198,2015-03-23 03:14:39,178
"13100",5805313,248,2015-03-23 03:14:40,178
"13101",5805313,204,2015-03-23 03:14:39,178
"13102",5805313,84,2015-02-19 18:29:30,178
"13103",5805313,9,2015-02-12 20:59:55,178
"13104",5805313,241,2015-03-23 03:14:40,178
"13105",5805313,20,2015-02-12 21:00:56,178
"13106",5805313,40,2015-02-12 20:51:57,178
"13107",5805313,154,2015-03-05 04:34:43,178
"13108",5805313,166,2015-03-23 03:14:38,178
"13109",5805313,223,2015-03-23 03:14:39,178
"13110",5805313,258,2015-03-23 03:14:41,178
"13111",5805313,119,2015-02-19 18:29:31,178
"13112",5805313,70,2015-02-12 21:00:57,178
"13113",5805313,209,2015-03-23 03:14:39,178
"13114",5805313,181,2015-03-23 03:14:38,178
"13115",5805313,134,2015-02-26 14:44:40,178
"13116",5805313,190,2015-03-23 03:14:38,178
"13117",5805313,240,2015-03-23 03:14:40,178
"13118",5805313,178,2015-03-23 03:14:38,178
"13119",5805313,25,2015-02-12 21:00:56,178
"13120",5805313,98,2015-02-19 18:29:31,178
"13121",5805313,149,2015-02-27 17:39:46,178
"13122",5805313,267,2015-03-23 03:14:41,178
"13123",5805313,32,2015-02-12 20:51:58,178
"13124",5805313,108,2015-02-19 19:04:28,178
"13125",5805313,91,2015-02-19 18:33:48,178
"13126",5805313,145,2015-02-27 17:39:46,178
"13127",5805313,131,2015-02-26 14:44:40,178
"13128",5805313,56,2015-02-12 21:07:31,178
"13129",5805313,86,2015-02-19 18:33:17,178
"13130",5805313,5,2015-02-12 20:51:31,179
"13131",5805313,96,2015-02-19 18:34:02,179
"13132",5805313,12,2015-02-12 21:01:12,179
"13133",5805313,17,2015-02-12 21:01:22,179
"13134",5805313,4,2015-02-12 21:05:00,179
"13135",5805313,126,2015-02-26 14:43:45,179
"13136",5805313,76,2015-02-19 18:30:00,179
"13137",5805313,121,2015-02-26 14:43:04,179
"13138",5805313,22,2015-02-12 21:02:29,179
"13139",5805313,81,2015-02-19 18:32:31,179
"13140",5805313,2,2015-02-12 20:51:13,179
"13141",5805313,101,2015-02-19 18:34:21,179
"13142",5805313,27,2015-02-12 21:02:51,179
"13143",5805313,7,2015-02-12 20:59:56,179
"13144",5805313,28,2015-02-17 01:19:00,179
"13145",5805313,13,2015-02-12 23:32:21,179
"13146",5805313,18,2015-02-13 23:45:14,179
"13147",5805313,87,2015-02-20 02:05:09,179
"13148",5805313,8,2015-02-12 21:12:13,179
"13149",5805313,23,2015-02-17 05:17:03,179
"13150",5805313,82,2015-02-19 18:33:08,179
"13151",5805313,77,2015-02-19 18:41:43,179
"13152",5805313,97,2015-02-26 05:39:35,179
"13153",5805313,92,2015-02-22 22:25:56,179
"13154",4246307,120,2015-03-14 15:40:23,179
"13155",4246307,6,2015-03-08 05:16:52,179
"13156",4246307,214,2015-03-14 15:51:57,179
"13157",4246307,1,2015-02-13 11:44:30,179
"13158",4246307,0,2015-02-13 11:44:30,179
"13159",4246307,162,2015-03-14 15:40:23,179
"13160",4246307,52,2015-04-07 21:05:10,179
"13161",4246307,232,2015-04-07 21:05:12,179
"13162",4246307,37,2015-04-07 21:05:10,179
"13163",4246307,138,2015-04-07 21:05:11,179
"13164",4246307,238,2015-04-07 21:05:12,179
"13165",4246307,36,2015-04-07 21:05:10,179
"13166",4246307,85,2015-04-07 21:05:11,179
"13167",4246307,72,2015-04-07 21:05:10,179
"13168",4246307,99,2015-04-07 21:05:11,179
"13169",4246307,183,2015-04-07 21:05:11,179
"13170",4246307,105,2015-04-07 21:05:11,179
"13171",4246307,21,2015-04-07 21:05:10,179
"13172",4246307,111,2015-04-07 21:05:11,179
"13173",4246307,212,2015-04-07 21:05:12,179
"13174",4246307,199,2015-04-07 21:05:12,179
